,city,price,carat,clarity,color,cut,depth,table,x,y,z
18804,Dubai,8455,1.65,SI2,E,Ideal,58.7,56.0,7.76,7.73,4.55
18805,Dubai,1392,0.58,SI2,E,Ideal,61.4,57.1,5.36,5.38,3.3
18806,Dubai,3566,0.87,SI2,E,Ideal,60.4,58.0,6.19,6.23,3.75
18807,Dubai,876,0.41,SI2,E,Ideal,60.7,57.0,4.85,4.81,2.93
18808,Kimberly,1104,0.5,SI2,E,Ideal,62.6,56.0,5.05,5.11,3.18
18809,Kimberly,644,0.4,SI2,E,Ideal,62.6,54.0,4.68,4.71,2.94
18810,Kimberly,1240,0.5,SI2,E,Ideal,62.5,57.0,5.07,5.04,3.16
18811,Kimberly,10588,1.51,SI2,E,Ideal,61.9,56.0,7.31,7.36,4.54
18812,Kimberly,9576,1.52,SI2,E,Ideal,60.1,57.0,7.53,7.49,4.51
18813,Kimberly,2453,0.7,SI2,E,Ideal,62.1,56.0,5.65,5.68,3.52
18814,Kimberly,4091,0.9,SI2,E,Ideal,62.7,54.0,6.13,6.21,3.87
18815,Kimberly,3990,0.93,SI2,E,Ideal,62.1,55.0,6.27,6.29,3.9
18816,Kimberly,326,0.23,SI2,E,Ideal,61.5,55.0,3.95,3.98,2.43
18817,Kimberly,3787,0.85,SI2,E,Ideal,60.1,56.0,6.17,6.18,3.71
18818,Kimberly,10085,1.74,SI2,E,Ideal,62.3,57.0,7.8,7.7,4.83
18819,Kimberly,630,0.35,SI2,E,Ideal,61.7,56.0,4.55,4.53,2.8
18820,Kimberly,1359,0.58,SI2,E,Ideal,62.4,58.0,5.32,5.35,3.33
18821,Kimberly,4118,1.01,SI2,E,Ideal,63.0,56.0,6.34,6.3,3.98
18822,Kimberly,5174,1.1,SI2,E,Ideal,61.6,56.0,6.64,6.61,4.08
18823,Kimberly,5001,1.16,SI2,E,Ideal,62.7,56.0,6.69,6.73,4.21
18824,Kimberly,4522,1.03,SI2,E,Ideal,62.5,56.0,6.48,6.45,4.04
18825,Kimberly,8818,1.48,SI2,E,Ideal,62.1,57.0,7.35,7.28,4.54
18826,Kimberly,1098,0.51,SI2,E,Ideal,61.0,56.0,5.16,5.2,3.16
18827,Kimberly,4974,1.22,SI2,E,Ideal,62.8,54.0,6.78,6.75,4.25
18828,Kimberly,5035,1.09,SI2,E,Ideal,61.9,55.0,6.6,6.64,4.1
18829,Kimberly,4969,1.11,SI2,E,Ideal,61.2,57.0,6.7,6.74,4.11
18830,Kimberly,9405,1.52,SI2,E,Ideal,60.1,57.0,7.49,7.53,4.51
18831,Kimberly,11888,1.68,SI2,E,Ideal,60.4,55.0,7.79,7.7,4.68
18832,Kimberly,4668,1.01,SI2,E,Ideal,61.6,58.0,6.45,6.5,3.99
18833,Kimberly,2278,0.75,SI2,E,Ideal,62.1,57.0,5.81,5.85,3.62
18834,Kimberly,4798,1.02,SI2,E,Ideal,60.3,57.0,6.53,6.5,3.95
18835,Kimberly,3941,0.92,SI2,E,Ideal,62.1,53.0,6.25,6.22,3.87
18836,Kimberly,4766,1.0,SI2,E,Ideal,61.9,56.0,6.39,6.43,3.97
18837,Kimberly,4044,1.01,SI2,E,Ideal,61.7,57.0,6.5,6.47,4.0
18838,Kimberly,2581,0.73,SI2,E,Ideal,61.2,54.0,5.88,5.86,3.59
18839,Kimberly,456,0.32,SI2,E,Ideal,61.3,56.0,4.42,4.45,2.72
18840,Kimberly,5067,1.04,SI2,E,Ideal,61.1,56.0,6.55,6.51,3.99
18841,Kimberly,1357,0.57,SI2,E,Ideal,58.8,57.0,5.49,5.46,3.22
18842,Kimberly,1286,0.59,SI2,E,Ideal,62.2,55.0,5.38,5.4,3.35
18843,Kimberly,576,0.32,SI2,E,Ideal,62.0,55.0,4.41,4.36,2.72
18844,Kimberly,4912,1.02,SI2,E,Ideal,61.6,55.0,6.52,6.46,4.0
18845,Kimberly,1246,0.54,SI2,E,Ideal,60.7,56.0,5.25,5.3,3.2
18846,Surat,2559,0.73,SI2,E,Ideal,60.9,57.0,5.8,5.83,3.54
18847,Surat,4160,0.91,SI2,E,Ideal,61.8,56.0,6.19,6.27,3.85
18848,Surat,2458,0.71,SI2,E,Ideal,61.9,56.0,5.73,5.76,3.56
18849,Surat,1246,0.54,SI2,E,Ideal,60.6,57.0,5.25,5.28,3.19
18850,Surat,3898,0.91,SI2,E,Ideal,60.8,56.0,6.29,6.25,3.81
18851,Surat,4585,1.02,SI2,E,Ideal,62.7,57.0,6.35,6.44,4.01
18852,Surat,6168,1.12,SI2,E,Ideal,61.6,56.0,6.69,6.71,4.13
18853,Surat,11220,1.61,SI2,E,Ideal,61.3,59.0,7.47,7.57,4.61
18854,Surat,1296,0.56,SI2,E,Ideal,61.9,55.0,5.32,5.34,3.3
18855,Surat,4034,0.9,SI2,E,Ideal,61.7,56.0,6.21,6.26,3.85
18856,Surat,2470,0.71,SI2,E,Ideal,61.5,57.0,5.74,5.78,3.54
18857,Surat,17688,2.01,SI2,E,Ideal,62.2,57.0,8.04,8.09,5.02
18858,Surat,3774,0.91,SI2,E,Ideal,62.5,56.0,6.16,6.19,3.86
18859,Surat,4799,1.07,SI2,E,Ideal,61.2,56.0,6.63,6.66,4.07
18860,Surat,5319,1.06,SI2,E,Ideal,62.2,55.0,6.54,6.51,4.06
18861,Surat,629,0.4,SI2,E,Ideal,61.9,58.0,4.71,4.73,2.92
18862,Surat,4199,1.03,SI2,E,Ideal,61.6,56.0,6.5,6.45,3.99
18863,Surat,4984,1.01,SI2,E,Ideal,62.2,55.0,6.4,6.43,3.99
18864,Surat,5359,1.1,SI2,E,Ideal,61.6,56.0,6.66,6.63,4.09
18865,Surat,4698,1.07,SI2,E,Ideal,62.4,57.0,6.55,6.52,4.08
18866,Surat,435,0.31,SI2,E,Ideal,61.7,56.0,4.35,4.4,2.7
18867,Surat,4798,1.02,SI2,E,Ideal,62.9,57.0,6.44,6.38,4.03
18868,Surat,1223,0.53,SI2,E,Ideal,60.9,57.0,5.21,5.23,3.18
18869,Surat,1438,0.53,SI2,E,Ideal,61.4,56.0,5.21,5.25,3.21
18870,Surat,1128,0.51,SI2,E,Ideal,61.3,61.0,5.13,5.15,3.15
18871,Surat,683,0.41,SI2,E,Ideal,60.7,57.0,4.81,4.85,2.93
18872,Surat,3251,0.8,SI2,E,Ideal,60.9,57.0,6.0,6.03,3.66
18873,Surat,898,0.42,SI2,E,Ideal,62.9,56.0,4.8,4.77,3.01
18874,Surat,812,0.38,SI2,E,Ideal,61.2,57.0,4.71,4.67,2.87
18875,Surat,8421,1.46,SI2,E,Ideal,62.3,55.0,7.29,7.25,4.53
18876,Surat,9961,1.61,SI2,E,Ideal,61.6,56.0,7.54,7.62,4.67
18877,Surat,4309,0.92,SI2,E,Ideal,62.6,57.0,6.22,6.18,3.88
18878,Surat,2501,0.74,SI2,E,Ideal,59.2,59.0,5.92,5.97,3.52
18879,Surat,3049,0.83,SI2,E,Ideal,61.9,53.0,6.08,6.04,3.75
18880,Surat,2155,0.73,SI2,E,Ideal,62.1,57.0,5.75,5.71,3.56
18881,Surat,2519,0.77,SI2,E,Ideal,61.0,57.0,5.91,5.93,3.61
18882,Surat,3958,0.9,SI2,E,Ideal,61.9,54.0,6.23,6.18,3.84
18883,Surat,4077,1.0,SI2,E,Ideal,60.7,55.0,6.39,6.33,3.86
18884,Surat,4892,1.04,SI2,E,Ideal,62.0,55.0,6.51,6.48,4.03
18885,Surat,3828,0.86,SI2,E,Ideal,61.8,57.0,6.1,6.13,3.78
18886,Surat,9513,1.51,SI2,E,Ideal,62.9,57.0,7.29,7.23,4.57
18887,Surat,401,0.3,SI2,E,Ideal,62.0,54.0,4.33,4.35,2.69
18888,Surat,760,0.41,SI2,E,Ideal,61.2,56.0,4.81,4.84,2.95
18889,Surat,3013,0.81,SI2,E,Ideal,60.1,57.0,6.07,6.1,3.66
18890,Surat,8299,1.52,SI2,E,Ideal,61.0,56.0,7.45,7.41,4.53
18891,Surat,558,0.31,SI2,E,Ideal,61.3,55.0,4.37,4.34,2.67
18892,Surat,2560,0.7,SI2,E,Ideal,62.2,56.0,5.67,5.64,3.52
18893,Surat,5473,1.14,SI2,E,Ideal,62.4,57.0,6.64,6.7,4.16
18894,Surat,2978,0.8,SI2,E,Ideal,61.0,55.0,6.0,6.03,3.67
18895,Surat,4804,1.04,SI2,E,Ideal,61.4,56.0,6.5,6.56,4.01
18896,Surat,2059,0.73,SI2,E,Ideal,59.9,57.0,5.87,5.82,3.5
18897,Surat,4011,0.92,SI2,E,Ideal,62.2,56.0,6.2,6.24,3.87
18898,Surat,870,0.46,SI2,E,Ideal,61.3,56.0,4.96,5.02,3.06
18899,Surat,1240,0.5,SI2,E,Ideal,61.4,57.0,5.14,5.09,3.14
18900,Surat,5964,1.2,SI2,E,Ideal,62.5,55.0,6.77,6.84,4.25
18901,Antwerp,4303,1.13,SI2,E,Ideal,62.4,56.0,6.66,6.63,4.15
18902,Antwerp,3968,0.91,SI2,E,Ideal,61.5,56.0,6.2,6.23,3.82
18903,Antwerp,3968,0.91,SI2,E,Ideal,60.8,56.0,6.25,6.29,3.81
18904,Antwerp,2939,0.8,SI2,E,Ideal,60.8,56.0,6.02,6.01,3.66
18905,Antwerp,3012,0.82,SI2,E,Ideal,62.2,57.0,6.0,5.97,3.72
18906,Antwerp,4824,1.02,SI2,E,Ideal,61.6,55.0,6.46,6.52,4.0
18907,Antwerp,5093,1.16,SI2,E,Ideal,59.9,57.0,6.82,6.8,4.08
18908,Antwerp,2896,0.73,SI2,E,Ideal,61.5,55.0,5.82,5.86,3.59
18909,Antwerp,3013,0.81,SI2,E,Ideal,61.8,56.0,6.0,5.97,3.7
18910,Antwerp,454,0.34,SI2,E,Ideal,61.3,55.0,4.49,4.52,2.76
18911,Antwerp,4751,1.01,SI2,E,Ideal,61.2,54.0,6.52,6.49,3.98
18912,Antwerp,4808,1.01,SI2,E,Ideal,62.4,56.0,6.43,6.39,4.0
18913,Antwerp,8518,1.56,SI2,E,Ideal,61.2,56.0,7.53,7.49,4.59
18914,Antwerp,4366,0.94,SI2,E,Ideal,60.9,57.0,6.34,6.36,3.87
18915,Antwerp,1154,0.5,SI2,E,Ideal,61.4,57.0,5.09,5.14,3.14
18916,Antwerp,2464,0.74,SI2,E,Ideal,61.9,56.0,5.8,5.83,3.6
18917,Antwerp,10362,1.57,SI2,E,Ideal,61.4,56.0,7.44,7.52,4.59
18918,Antwerp,5125,1.04,SI2,E,Ideal,61.9,57.0,6.48,6.51,4.02
18919,Antwerp,435,0.31,SI2,E,Ideal,60.1,57.0,4.41,4.44,2.66
18920,Antwerp,3129,0.75,SI2,E,Ideal,62.6,55.0,5.72,5.79,3.6
18921,Antwerp,629,0.4,SI2,E,Ideal,61.3,56.0,4.75,4.78,2.92
18922,Antwerp,2345,0.72,SI2,E,Ideal,62.7,57.0,5.71,5.78,3.6
18923,Antwerp,706,0.45,SI2,E,Ideal,61.5,55.0,4.92,4.97,3.04
18924,Antwerp,12978,1.71,SI2,E,Ideal,62.7,55.0,7.62,7.69,4.8
18925,Antwerp,882,0.42,SI2,E,Ideal,62.7,55.0,4.79,4.78,3.0
18926,Antwerp,1299,0.52,SI2,E,Ideal,61.9,56.0,5.17,5.19,3.2
18927,Antwerp,5082,1.1,SI2,E,Ideal,61.6,56.0,6.61,6.64,4.08
18928,Antwerp,4077,1.0,SI2,E,Ideal,62.3,57.0,6.33,6.28,3.93
18929,Antwerp,687,0.42,SI2,E,Ideal,62.7,55.2,4.78,4.79,3.0
18930,Antwerp,576,0.32,SI2,E,Ideal,62.7,55.0,4.42,4.39,2.76
18931,Antwerp,2511,0.71,SI2,E,Ideal,59.5,57.0,5.87,5.82,3.48
18932,Antwerp,4666,1.01,SI2,E,Ideal,62.2,54.0,6.39,6.43,3.99
18933,Antwerp,3723,0.91,SI2,E,Ideal,61.1,58.0,6.25,6.29,3.83
18934,Antwerp,4095,1.03,SI2,E,Ideal,62.0,55.0,6.46,6.44,4.0
18935,Antwerp,1584,0.66,SI2,E,Ideal,62.4,56.0,5.61,5.55,3.48
18936,Antwerp,1181,0.5,SI2,E,Ideal,63.0,57.0,5.09,5.04,3.19
18937,Antwerp,3131,0.82,SI2,E,Ideal,62.6,55.0,5.94,5.98,3.73
18938,Antwerp,689,0.4,SI2,E,Ideal,62.2,53.0,4.73,4.76,2.95
18939,Antwerp,612,0.34,SI2,E,Ideal,62.0,56.0,4.48,4.45,2.77
18940,Antwerp,401,0.3,SI2,E,Ideal,60.9,59.0,4.29,4.32,2.62
18941,Antwerp,13065,2.14,SI2,E,Ideal,62.7,55.0,8.26,8.21,5.16
18942,Antwerp,491,0.35,SI2,E,Ideal,61.4,56.0,4.51,4.55,2.78
18943,Antwerp,1346,0.58,SI2,E,Ideal,62.8,56.0,5.3,5.37,3.35
18944,Antwerp,7336,1.23,SI2,E,Ideal,62.1,55.0,6.91,6.84,4.27
18945,Madrid,1273,0.55,SI2,E,Ideal,62.0,56.0,5.27,5.22,3.25
18946,Madrid,629,0.4,SI2,E,Ideal,61.0,58.0,4.76,4.78,2.91
18947,Madrid,1340,0.54,SI2,E,Ideal,60.4,57.0,5.33,5.27,3.2
18948,Madrid,2337,0.72,SI2,E,Ideal,61.7,57.0,5.72,5.78,3.55
18949,Madrid,4751,1.01,SI2,E,Ideal,62.2,54.0,6.43,6.39,3.99
18950,Madrid,679,0.4,SI2,E,Ideal,61.8,55.2,4.75,4.77,2.94
18951,Madrid,3103,0.83,SI2,E,Ideal,61.9,53.0,6.04,6.08,3.75
18952,Madrid,6670,1.25,SI2,E,Ideal,62.3,57.0,6.83,6.88,4.27
18953,Madrid,2834,0.77,SI2,E,Ideal,60.7,55.0,6.01,5.95,3.63
18954,Madrid,6473,1.29,SI2,E,Ideal,62.8,57.0,6.94,6.88,4.34
18955,Madrid,2434,0.73,SI2,E,Ideal,61.0,57.0,5.81,5.87,3.56
18956,Madrid,10781,1.51,SI2,E,Ideal,61.9,56.0,7.36,7.31,4.54
18957,Madrid,7289,1.25,SI2,E,Ideal,62.3,58.0,6.86,6.89,4.28
18958,Madrid,3390,0.79,SI2,E,Ideal,61.0,57.0,6.0,5.95,3.65
18959,Madrid,5147,1.06,SI2,E,Ideal,60.9,57.0,6.58,6.62,4.02
18960,Madrid,818,0.41,SI2,E,Ideal,63.0,57.0,4.73,4.7,2.97
18961,Madrid,4623,1.0,SI2,E,Ideal,62.0,57.0,6.37,6.41,3.96
18962,Madrid,4547,1.02,SI2,E,Ideal,61.6,56.0,6.55,6.48,3.99
18963,Madrid,2978,0.76,SI2,E,Ideal,62.1,56.0,5.85,5.88,3.64
18964,Madrid,2431,0.73,SI2,E,Ideal,62.8,55.0,5.73,5.76,3.61
18965,Madrid,2100,0.7,SI2,E,Ideal,62.9,56.0,5.66,5.6,3.54
18966,Madrid,1111,0.54,SI2,E,Ideal,62.7,57.0,5.2,5.23,3.27
18967,Madrid,6060,1.07,SI2,E,Ideal,62.5,57.0,6.56,6.5,4.08
18968,Madrid,3328,0.82,SI2,E,Ideal,60.9,56.0,6.06,6.12,3.71
18969,Madrid,1268,0.51,SI2,E,Ideal,58.3,62.0,5.2,5.19,3.04
18970,Madrid,6328,1.18,SI2,E,Ideal,60.9,57.0,6.86,6.89,4.19
18971,Madrid,2340,0.71,SI2,E,Ideal,58.7,57.0,5.89,5.86,3.44
18972,Madrid,4196,1.11,SI2,E,Ideal,62.0,57.0,6.67,6.63,4.12
18973,London,4770,0.9,SI2,E,Ideal,61.8,56.0,6.18,6.22,3.83
18974,London,435,0.31,SI2,E,Ideal,61.3,55.0,4.34,4.37,2.67
18975,London,6477,1.26,SI2,E,Ideal,61.0,57.0,7.03,6.97,4.27
18976,London,2340,0.78,SI2,E,Ideal,60.8,56.0,5.98,5.92,3.62
18977,London,1560,0.66,SI2,E,Ideal,61.9,55.0,5.61,5.64,3.48
18978,London,454,0.34,SI2,E,Ideal,62.4,54.0,4.49,4.52,2.81
18979,London,4071,1.1,SI2,E,Ideal,59.4,54.0,6.79,6.74,4.02
18980,London,13254,1.83,SI2,E,Ideal,62.8,56.0,7.82,7.76,4.89
18981,London,3450,1.0,SI2,E,Ideal,62.9,56.0,6.32,6.3,3.97
18982,London,7272,1.51,SI2,E,Ideal,62.7,55.0,7.27,7.18,4.53
18983,London,5598,1.19,SI2,E,Ideal,61.9,56.0,6.84,6.8,4.22
18984,London,427,0.33,SI2,E,Ideal,61.7,55.0,4.44,4.47,2.75
18985,London,2388,0.71,SI2,E,Ideal,59.3,56.0,5.89,5.84,3.48
18986,London,1368,0.61,SI2,E,Ideal,62.0,54.0,5.46,5.48,3.39
18987,London,4788,1.01,SI2,E,Ideal,62.2,56.0,6.42,6.45,4.0
18988,London,4465,1.02,SI2,E,Ideal,61.6,56.0,6.48,6.55,3.99
18989,London,5262,1.11,SI2,E,Ideal,61.2,55.0,6.68,6.72,4.1
18990,London,1232,0.52,SI2,E,Ideal,60.9,56.0,5.2,5.23,3.17
18991,London,2673,0.81,SI2,E,Ideal,61.4,57.0,6.0,5.97,3.68
18992,London,5263,1.1,SI2,E,Ideal,61.6,56.0,6.63,6.66,4.09
18993,London,1104,0.5,SI2,E,Ideal,61.8,58.0,5.08,5.11,3.15
18994,London,3864,1.12,SI2,E,Ideal,60.9,57.0,6.66,6.6,4.04
18995,London,663,0.38,SI2,E,Ideal,62.2,56.0,4.64,4.66,2.89
18996,London,4068,0.95,SI2,E,Ideal,62.2,56.0,6.26,6.35,3.92
18997,London,2332,0.7,SI2,E,Ideal,62.0,58.0,5.66,5.7,3.52
18998,Luxembourg,5717,1.19,SI2,E,Ideal,60.2,57.0,6.84,6.87,4.13
18999,Luxembourg,5223,1.06,SI2,E,Ideal,62.2,55.0,6.51,6.54,4.06
19000,Luxembourg,3101,0.81,SI2,E,Ideal,62.1,55.0,5.94,5.98,3.7
19001,Luxembourg,16650,2.0,SI2,E,Ideal,62.2,57.0,8.11,8.09,5.04
19002,Luxembourg,6852,1.09,SI2,E,Ideal,62.7,55.9,6.52,6.58,4.11
19003,Luxembourg,3760,1.09,SI2,E,Ideal,59.4,57.0,6.74,6.65,3.98
19004,Luxembourg,716,0.43,SI2,E,Ideal,62.1,56.0,4.84,4.85,3.01
19005,Luxembourg,2873,0.76,SI2,E,Ideal,62.8,56.0,5.78,5.82,3.64
19006,Luxembourg,3125,0.83,SI2,E,Ideal,61.3,57.0,6.02,6.05,3.7
19007,Luxembourg,4478,1.02,SI2,E,Ideal,63.0,57.0,6.44,6.39,4.04
19008,Luxembourg,4714,1.05,SI2,E,Ideal,60.3,61.0,6.56,6.6,3.97
19009,Luxembourg,5005,1.14,SI2,E,Ideal,62.6,56.0,6.69,6.63,4.17
19010,Luxembourg,5991,1.16,SI2,E,Ideal,61.9,55.0,6.71,6.77,4.17
19011,Luxembourg,10210,1.51,SI2,E,Ideal,62.5,57.0,7.29,7.34,4.57
19012,Luxembourg,4832,1.01,SI2,E,Ideal,61.9,56.0,6.43,6.46,3.99
19013,Luxembourg,2689,0.77,SI2,E,Ideal,62.3,57.0,5.88,5.91,3.67
19014,Luxembourg,3200,0.9,SI2,E,Ideal,62.6,56.0,6.15,6.06,3.82
19015,Luxembourg,4078,0.97,SI2,E,Ideal,62.3,56.0,6.28,6.33,3.93
19016,Luxembourg,4694,1.01,SI2,E,Ideal,62.0,56.0,6.46,6.42,3.99
19017,Luxembourg,1340,0.54,SI2,E,Ideal,60.6,57.0,5.28,5.25,3.19
19018,Luxembourg,1290,0.52,SI2,E,Ideal,62.9,56.0,5.12,5.08,3.21
19019,Luxembourg,2376,0.7,SI2,E,Ideal,61.0,56.0,5.78,5.72,3.51
19020,Luxembourg,1170,0.51,SI2,E,Ideal,63.0,56.0,5.14,5.12,3.23
19021,Amsterdam,733,0.31,VS1,E,Ideal,60.7,57.0,4.37,4.4,2.66
19022,Amsterdam,3465,0.72,VS1,E,Ideal,62.5,57.0,5.73,5.76,3.59
19023,Amsterdam,2034,0.5,VS1,E,Ideal,61.1,58.0,5.12,5.08,3.11
19024,Amsterdam,3327,0.73,VS1,E,Ideal,62.8,57.0,5.75,5.78,3.62
19025,Amsterdam,981,0.43,VS1,E,Ideal,61.2,56.0,4.89,4.94,3.01
19026,Amsterdam,2233,0.51,VS1,E,Ideal,61.4,56.0,5.14,5.16,3.16
19027,Amsterdam,1700,0.53,VS1,E,Ideal,60.9,57.0,5.19,5.25,3.18
19028,Amsterdam,1603,0.5,VS1,E,Ideal,62.2,57.0,5.1,5.13,3.18
19029,Amsterdam,1755,0.5,VS1,E,Ideal,62.0,58.0,5.09,5.14,3.17
19030,Amsterdam,694,0.3,VS1,E,Ideal,61.9,58.0,4.27,4.29,2.65
19031,Amsterdam,3198,0.71,VS1,E,Ideal,62.3,56.0,5.66,5.7,3.54
19032,Amsterdam,1726,0.52,VS1,E,Ideal,61.3,56.0,5.18,5.22,3.19
19033,Amsterdam,1884,0.57,VS1,E,Ideal,61.6,55.0,5.32,5.36,3.29
19034,Amsterdam,2359,0.58,VS1,E,Ideal,60.8,57.0,5.42,5.41,3.29
19035,Amsterdam,1002,0.33,VS1,E,Ideal,59.6,56.0,4.54,4.49,2.69
19036,Amsterdam,768,0.33,VS1,E,Ideal,61.7,54.0,4.45,4.47,2.75
19037,Amsterdam,2041,0.58,VS1,E,Ideal,62.2,55.0,5.38,5.42,3.36
19038,Amsterdam,3660,0.73,VS1,E,Ideal,60.9,55.8,5.8,5.85,3.55
19039,Amsterdam,8303,1.02,VS1,E,Ideal,62.2,54.0,6.43,6.46,4.01
19040,Amsterdam,8244,1.02,VS1,E,Ideal,60.1,57.0,6.59,6.52,3.94
19041,Amsterdam,1004,0.39,VS1,E,Ideal,62.2,53.3,4.68,4.7,2.92
19042,Amsterdam,2172,0.59,VS1,E,Ideal,61.6,57.0,5.35,5.39,3.31
19043,Zurich,920,0.38,VS1,E,Ideal,61.4,56.0,4.66,4.69,2.87
19044,Zurich,694,0.3,VS1,E,Ideal,62.5,56.0,4.27,4.31,2.68
19045,Zurich,804,0.31,VS1,E,Ideal,60.2,56.0,4.44,4.39,2.66
19046,Zurich,2492,0.62,VS1,E,Ideal,60.3,57.0,5.52,5.57,3.35
19047,Zurich,852,0.36,VS1,E,Ideal,61.7,56.0,4.56,4.58,2.82
19048,Zurich,9886,1.18,VS1,E,Ideal,62.4,54.0,6.79,6.74,4.22
19049,Zurich,805,0.34,VS1,E,Ideal,62.2,55.0,4.49,4.52,2.8
19050,Zurich,781,0.33,VS1,E,Ideal,60.2,57.0,4.48,4.52,2.71
19051,Zurich,5151,0.83,VS1,E,Ideal,62.2,56.0,5.99,6.03,3.74
19052,Zurich,3516,0.71,VS1,E,Ideal,62.0,56.0,5.72,5.74,3.55
19053,Zurich,1079,0.41,VS1,E,Ideal,62.1,55.0,4.77,4.8,2.97
19054,Zurich,1939,0.54,VS1,E,Ideal,62.0,56.0,5.17,5.25,3.23
19055,Zurich,840,0.35,VS1,E,Ideal,62.0,53.6,4.53,4.55,2.81
19056,Zurich,2010,0.56,VS1,E,Ideal,61.8,55.0,5.28,5.33,3.28
19057,Zurich,1982,0.57,VS1,E,Ideal,62.9,57.0,5.29,5.27,3.32
19058,Zurich,898,0.32,VS1,E,Ideal,61.0,57.0,4.4,4.42,2.69
19059,Zurich,2294,0.59,VS1,E,Ideal,62.3,56.0,5.4,5.38,3.36
19060,Zurich,1153,0.41,VS1,E,Ideal,62.7,57.0,4.76,4.72,2.97
19061,Zurich,800,0.31,VS1,E,Ideal,61.7,53.0,4.36,4.39,2.7
19062,Zurich,3238,0.71,VS1,E,Ideal,62.7,57.0,5.66,5.69,3.56
19063,Zurich,625,0.28,VS1,E,Ideal,62.0,56.0,4.21,4.18,2.6
19064,Zurich,8284,1.03,VS1,E,Ideal,61.7,56.0,6.47,6.53,4.01
19065,Zurich,625,0.33,VS1,E,Ideal,60.0,57.0,4.47,4.5,2.69
19066,Zurich,874,0.37,VS1,E,Ideal,61.4,56.0,4.65,4.66,2.86
19067,Zurich,790,0.34,VS1,E,Ideal,61.2,55.0,4.51,4.54,2.77
19068,Zurich,11323,1.26,VS1,E,Ideal,61.2,56.0,6.97,6.93,4.25
19069,Zurich,1773,0.56,VS1,E,Ideal,61.6,56.0,5.26,5.32,3.26
19070,Zurich,692,0.31,VS1,E,Ideal,61.3,55.0,4.36,4.38,2.68
19071,Zurich,1033,0.34,VS1,E,Ideal,60.8,57.0,4.53,4.49,2.74
19072,Zurich,1033,0.34,VS1,E,Ideal,62.4,55.0,4.47,4.44,2.78
19073,Las Vegas,1153,0.41,VS1,E,Ideal,61.7,57.0,4.8,4.76,2.95
19074,Las Vegas,2837,0.7,VS1,E,Ideal,61.8,56.0,5.74,5.69,3.53
19075,Las Vegas,951,0.4,VS1,E,Ideal,62.4,54.0,4.73,4.75,2.96
19076,Las Vegas,3947,0.72,VS1,E,Ideal,61.1,57.0,5.78,5.81,3.54
19077,Las Vegas,734,0.31,VS1,E,Ideal,61.8,56.0,4.33,4.34,2.68
19078,Las Vegas,1759,0.5,VS1,E,Ideal,61.9,54.1,5.09,5.15,3.17
19079,Las Vegas,1069,0.38,VS1,E,Ideal,61.6,56.0,4.66,4.62,2.86
19080,Las Vegas,2526,0.63,VS1,E,Ideal,61.5,56.0,5.53,5.5,3.39
19081,Las Vegas,805,0.34,VS1,E,Ideal,60.8,57.0,4.49,4.53,2.74
19082,Las Vegas,3471,0.73,VS1,E,Ideal,61.4,55.0,5.8,5.82,3.57
19083,Las Vegas,1079,0.41,VS1,E,Ideal,62.7,55.0,4.72,4.76,2.97
19084,Las Vegas,979,0.38,VS1,E,Ideal,61.9,55.2,4.62,4.65,2.87
19085,Las Vegas,3212,0.71,VS1,E,Ideal,61.9,54.0,5.74,5.76,3.56
19086,Las Vegas,603,0.27,VS1,E,Ideal,61.6,55.0,4.18,4.16,2.57
19087,Las Vegas,694,0.3,VS1,E,Ideal,61.3,58.0,4.29,4.32,2.64
19088,Las Vegas,2041,0.54,VS1,E,Ideal,62.0,56.0,5.25,5.17,3.23
19089,Las Vegas,710,0.3,VS1,E,Ideal,60.8,57.0,4.33,4.36,2.64
19090,Las Vegas,1965,0.57,VS1,E,Ideal,61.4,57.0,5.32,5.37,3.28
19091,Las Vegas,2923,0.71,VS1,E,Ideal,62.4,54.0,5.71,5.74,3.57
19092,Las Vegas,948,0.39,VS1,E,Ideal,62.0,54.0,4.68,4.71,2.91
19093,Las Vegas,734,0.31,VS1,E,Ideal,61.7,56.0,4.37,4.41,2.71
19094,Las Vegas,1668,0.52,VS1,E,Ideal,62.5,56.0,5.11,5.16,3.21
19095,Las Vegas,1069,0.38,VS1,E,Ideal,61.9,56.0,4.67,4.63,2.88
19096,Las Vegas,972,0.32,VS1,E,Ideal,61.7,56.0,4.42,4.39,2.72
19097,Las Vegas,704,0.27,VS1,E,Ideal,61.4,57.0,4.17,4.23,2.58
19098,Las Vegas,940,0.4,VS1,E,Ideal,61.2,55.0,4.76,4.79,2.92
19099,New York City,1002,0.33,VS1,E,Ideal,62.7,57.0,4.45,4.38,2.77
19100,New York City,2164,0.57,VS1,E,Ideal,61.5,55.0,5.35,5.37,3.3
19101,New York City,2220,0.55,VS1,E,Ideal,61.5,56.0,5.26,5.29,3.24
19102,New York City,1153,0.41,VS1,E,Ideal,62.1,55.0,4.8,4.77,2.97
19103,New York City,598,0.28,VS1,E,Ideal,62.0,57.0,4.17,4.2,2.59
19104,New York City,1153,0.41,VS1,E,Ideal,61.9,55.0,4.8,4.76,2.96
19105,New York City,3016,0.7,VS1,E,Ideal,62.7,57.0,5.65,5.7,3.56
19106,New York City,10622,1.22,VS1,E,Ideal,62.4,54.0,6.77,6.88,4.26
